,business_id,city,stars,categories
2562,5prA--2LtkDqiKNhocylMA,Boston,3.5,"Mexican, Dominican, Restaurants, Spanish, Caribbean"
2601,dMPe3eNcgHb-534l92YJeQ,Portland,4.0,"Restaurants, Food Trucks, Mexican, Food, Breakfast & Brunch"
2793,qT4weQC6suF3LEC0_rsYxA,Orange City,4.5,"American (Traditional), American (New), Restaurants, Comfort Food, Specialty Food, Tacos, Cajun/Creole, Seafood, Food, Mexican"
2859,7O3RoBV_mmACyKy462uPDw,Dedham,2.5,"Restaurants, Mexican"
2865,sxzueSzq3yUSaR36se-_hw,Austin,4.0,"Mexican, Restaurants"
2875,7OE5Crj1HelChWBjYOK_tw,Delaware,3.5,"Food, Restaurants, Mexican"
2880,zaW8rlfu4vhk1CAfpFA1ig,Portland,4.0,"Food Stands, Mexican, Restaurants"
2925,EY5RIejFlYE5eGrNSeENMg,Portland,3.0,"Restaurants, Mexican"
2952,XxnCZpy0qNds_6JIFLQNwQ,Kissimmee,2.0,"Nightlife, Sports Bars, Bars, Mexican, Restaurants"
3001,2tnBRIpBtQGS7gvneZlHTA,Orlando,2.5,"Fast Food, Restaurants, Mexican"
3003,eMpyoVTdsJPEWz1fhhzJ1g,Austin,4.5,"Barbeque, Food Trucks, Mexican, Tex-Mex, Restaurants, Food"
3019,P8Kp10s_s8iHH5ZPQrtDVg,Portland,4.5,"Mexican, Cafes, Breakfast & Brunch, Restaurants"
3020,tbx8vT-TN352cH8h9M4taw,Austin,3.0,"Mexican, Restaurants"
3029,IahvHoOfuoRnHtcnr0JaTA,Vancouver,2.0,"Mexican, Fast Food, Restaurants, Breakfast & Brunch, Tex-Mex, Tacos"
3062,QwdzOsNL-PJwJzIymX8Akg,College Park,2.0,"Restaurants, Tacos, Mexican, Tex-Mex, Fast Food, Breakfast & Brunch"
3117,xwEhAqosw6LLg6jCPvcuIw,Portland,3.5,"Restaurants, Juice Bars & Smoothies, Mexican, Bars, Cocktail Bars, Food, Italian, Nightlife, Tapas/Small Plates"
3133,_y1Sm8kXQ2J7__rxegAIBA,Forest Park,3.0,"Restaurants, Mexican"
3135,vjKij9d0Rp8xbPFejVwL8g,Atlanta,1.5,"Tex-Mex, Restaurants, Mexican, Fast Food"
3183,SlQvqHLvv8oEnyInJqZfnA,Austin,4.0,"Food, Tacos, Desserts, Restaurants, Ice Cream & Frozen Yogurt, Mexican, Shaved Ice"
3297,qP4lVqgx5Qi1CqiSzjouMw,Winter Park,4.0,"Restaurants, Event Planning & Services, Caterers, Mexican, Seafood, Salad, Food"
3302,7tKaljvMDKYPCGK67Q68lA,Orlando,5.0,"Health Markets, Restaurants, Food, Specialty Food, Mexican"
3310,kCDzYfI4dL08VFkvHowp3A,Orlando,3.5,"Mexican, Restaurants"
3314,NOz8agE0S2qpSUDp9IDWTQ,Kissimmee,3.0,"Tex-Mex, Restaurants, Mexican, New Mexican Cuisine"
3320,0V0eqCO7C6sF5GjG6tglUg,Winchester,4.0,"Restaurants, Mexican"
3455,knOY5Nt5GlmIxAadPlirvQ,Austin,4.5,"Restaurants, Breakfast & Brunch, Tex-Mex, Mexican"
3457,ASzDWAdguBH93e30HRjK2g,Portland,3.5,"Restaurants, Mexican"
3490,EAehQaUysmNKwmUtVKw4Pw,Columbus,3.5,"Nightlife, Bars, Mexican, Breakfast & Brunch, Restaurants"
3536,oM6wzNNo7Q0MqLBgh-hPgQ,Portland,4.5,"Mexican, Restaurants"
3575,vN5P3zHmcpHfIQ_2bDMuWA,Vancouver,3.5,"Food, Grocery, Restaurants, Mexican, Butcher"
3632,hP2teBzDilIRBbxr7zgcXA,Orlando,3.5,"Dominican, Restaurants, Mexican, Caribbean, Tacos"
3645,schfad1zFNy-GkSwwPQywg,Columbus,2.0,"Restaurants, Tex-Mex, Fast Food, Breakfast & Brunch, Tacos, Mexican"
3652,HVjoSbmDUFEcPA_h1OnYYA,Orlando,1.0,"Food, Restaurants, Mexican"
3672,CKUn4-PX66Ms8S0FXLYGcw,Austin,4.0,"Restaurants, Tex-Mex, Mexican, Breakfast & Brunch"
3714,zIRdmDRbb7WbLPNRwfSulQ,Boulder,4.0,"Food Stands, Mexican, Street Vendors, Food, Restaurants"
3728,166a0VkIkQRItLQjiNuurw,Portland,3.5,"Food Trucks, Korean, Bars, Nightlife, Food Court, Food, Mexican, Sushi Bars, Restaurants"
3743,ieuUpA1eswgXDAfxp8B42A,Vancouver,4.0,"Restaurants, Mexican"
3776,S9zEhTEukbJog-T6g4XnCQ,Portland,4.0,"Mexican, Restaurants"
3784,pbmXZafuyv_diyxtFTE6wQ,Austin,3.5,"Restaurants, Mexican"
3806,jylGZBet5C2CwJ-X0odhsg,Austin,3.0,"Local Flavor, Bars, Tex-Mex, Restaurants, Mexican, Sports Bars, Burgers, Nightlife"
3809,Yi-bhwTK0NLXGOHs1OA_5A,Austin,4.0,"Bakeries, Mexican, Restaurants, Food"
3881,ufdfOHSK95tPN3FKvqt9jw,Portland,4.5,"Mexican, Restaurants"
3894,Ng7_w8Ope6kdPT71qZvvFQ,Atlanta,3.5,"Mexican, Fast Food, Restaurants"
3981,R3hZQn1oIZuwmwdGNsPMJg,Austin,4.5,"Food Trucks, Restaurants, Food, Mexican, Tex-Mex, Barbeque"
4024,035XcNrfyvSCP12SBgv6Vg,Orlando,4.0,"Tex-Mex, Cocktail Bars, Mexican, Restaurants, Nightlife, Salad, Bars"
4126,mQYG4rBs_BAd8DkbgCZTtw,Austin,3.5,"Restaurants, Mexican, Food"
4143,qlPLrxQeE2uYXnaIEgusIg,Columbus,2.0,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex, Mexican"
4155,A_tFtTYKZ1e1O9NVHbA8KA,Atlanta,3.5,"Restaurants, Mexican"
4166,s0fL0Zf66-RHe0TCgPd5iA,Orlando,4.5,"Restaurants, Mexican, Bars, Cocktail Bars, Nightlife, Spanish"
4234,QTd2z_EVPNXhLolcg9iV6A,Austin,4.0,"Restaurants, Fast Food, Latin American, Mexican"
4283,6ImETxguVguwAJ-id7440w,Orlando,4.5,"Mexican, Tacos, Restaurants, Sushi Bars, Poke, Food, Hawaiian"
4346,7lGnIhiLtWK-jf1pU6gxvA,Atlanta,3.5,"Nightlife, Restaurants, Bars, Mexican, Cocktail Bars"
4418,ANI1yPPUwGyg5ya__RN1zw,Dublin,4.0,"Restaurants, Mexican, Tacos"
4424,u0KJ-fwV8w6zi3PDacit9g,Columbus,3.5,"Spanish, Tapas/Small Plates, Latin American, Restaurants, Mexican"
4480,7TEVMT_OSbv-Z8U1zE5tvA,Columbus,4.0,"Caterers, New Mexican Cuisine, Salad, Mexican, Soup, Restaurants, Tex-Mex, Event Planning & Services"
4526,yyWPk1lT3hHFZU9YsDk1zg,Smyrna,3.5,"Seafood, Restaurants, Mexican"
4532,UTWjVCvvazNm2X8EzyuGyQ,Kissimmee,3.5,"Bars, Nightlife, Restaurants, New Mexican Cuisine, Cocktail Bars, Spanish, Breakfast & Brunch, Mexican, Tacos"
4543,gxP6AQpj1YvPYIJn0Z1Ctg,Newton,4.0,"Mexican, Restaurants"
4546,Yd2KZdBEIgyaamJSXLvmjQ,Columbus,3.5,"Tex-Mex, Mexican, Restaurants"
4672,7sHSPMpHntVe1XiTRZT47w,Portland,4.0,"Mexican, New Mexican Cuisine, Restaurants, Breakfast & Brunch"
4682,Y9nkSNltnUh4Sq5MbLfdFg,Austin,3.0,"Restaurants, Mexican"
4725,vbXhRmqAI9hwJmCOlznI2A,Lake Oswego,4.5,"Food, Mexican, Restaurants, Event Planning & Services, Caterers"
4742,-p9F79UO0SUYSEhMC0ZLKw,Boston,3.5,"Restaurants, Mexican"
4819,H05t410STUGbST-ij3WrIQ,Portland,3.5,"Mexican, Food Stands, Restaurants"
4825,CgZfMVFv0ilEDZbH06apyA,Austin,4.0,"Breakfast & Brunch, Mexican, Caterers, Event Planning & Services, Restaurants, Tacos, Seafood, Food"
4847,YiDgiXJucjjRjkhulYoBtw,Portland,3.5,"Salad, Nightlife, Mexican, Tacos, Restaurants, Bars"
4904,tBmvhOtkAh65TANO8H-CAg,Portland,4.0,"Cajun/Creole, Food Stands, Seafood, Mexican, Restaurants, Food, Food Trucks"
4937,OgnXEOlXsSnn0tuMDKmM8Q,Chelsea,4.5,"Restaurants, Mexican"
4938,yOqeYUyC4kasomDpjgGRkw,Reynoldsburg,4.5,"Breakfast & Brunch, Mexican, Latin American, Restaurants, Salvadoran"
4950,8ul72NtKAPwvPfgMxnQ1SQ,East Boston,4.5,"Mexican, Peruvian, Latin American, Restaurants"
5025,JStFdtrKATKWGsxzzpDhBg,Portland,2.5,"Mexican, Tacos, Fast Food, Tex-Mex, Restaurants, Breakfast & Brunch"
5048,2lwnW6_3PHQExYiCB3cl9A,Austin,4.5,"Mexican, Salad, Tacos, Burgers, Chicken Wings, Restaurants"
5054,q5EE0fhtcHFcoY0lKy5PXA,Grove City,2.5,"Fast Food, Mexican, Restaurants"
5106,11NwEROXU1oj44tR8lvLAg,Columbus,5.0,"Restaurants, Mexican"
5107,P6lGA01hiRnh-0DbJOKvWQ,Boulder,3.5,"Restaurants, Mexican"
5188,hxoVGclcqOBK1jC2HX_BQg,Austin,4.0,"Fruits & Veggies, Shaved Ice, Food, Imported Food, Mexican, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Ethnic Food, Restaurants, Specialty Food"
5189,8dPJVZmRoknmelMfqSkxow,Vancouver,2.0,"Restaurants, Mexican"
5207,NvdLYZgLmqXYZaFx7KR9MA,Austin,4.0,"Vegan, Vegetarian, Tex-Mex, Breakfast & Brunch, Restaurants, Caterers, Event Planning & Services, Mexican"
5212,SXe2EkxGmpnYC4HFIGKKeQ,Austin,3.5,"Tex-Mex, Bars, Restaurants, Mexican, Breakfast & Brunch, Nightlife"
5275,WARhLpZqe6VzGVV8WGpbCA,Portland,4.5,"Food, Ethnic Food, Street Vendors, Restaurants, Specialty Food, Mexican, Food Trucks, Imported Food"
5276,mWYXALnVRcKEH8feNsXC5w,Boulder,3.0,"Restaurants, Mexican"
5281,SjsL3Sv_LEZ31muiMjN3MQ,Columbus,4.0,"Mexican, Restaurants, Tex-Mex, New Mexican Cuisine, Tacos"
5288,G4gqyR8NA-xODmJqdmoaog,Portland,5.0,"Vegan, Vegetarian, Restaurants, Mexican"
5335,jbey2djN2H45SAaKZnIxjQ,Delta,4.5,"Breweries, Food, Mexican, Tapas/Small Plates, Restaurants"
5427,Xnh9AEmUNBZXq-Oz74G7zQ,Lynn,4.5,"Restaurants, Latin American, Mexican, Caribbean"
5510,dHCMosHTm31ApkwUYAvDDg,Columbus,4.5,"Tacos, Restaurants, Mexican"
5511,OZM_XxddxWLSkvq9MjclgQ,Orlando,2.5,"Restaurants, Tex-Mex, Mexican, American (Traditional)"
5541,seJIb5SydqVQWuiofLPsog,Orlando,4.0,"Restaurants, Tacos, Mexican, Food, Food Trucks"
5615,O4gToqP-pKXXcn5UaYSOmg,Atlanta,3.0,"Pizza, Italian, American (Traditional), Mexican, Restaurants"
5618,2MOCsLOQVLcz0Ymdc6HjAg,Atlanta,4.5,"Restaurants, Sandwiches, Breakfast & Brunch, Mexican, Chicken Wings"
5651,69-tXtqcihNJbCLmzTtGYA,Somerville,4.0,"Mexican, Restaurants"
5673,uI_DtdwNsUrXYGjntYdP8A,Portland,4.0,"Mexican, Restaurants"
5743,d9yW4OLNczqKGlXfE_AGrQ,Austin,4.5,"Mexican, Restaurants, Food Trucks, Food"
5744,rPlQZkkQk8zp4T48nbHsRw,Orlando,2.5,"Tex-Mex, Restaurants, Mexican"
5749,V7AlM83rjdUwKy-loLS9Gw,Cambridge,3.5,"Restaurants, Mexican"
5775,NQRjZnEpuH3vf2PaVu9S8g,Atlanta,4.0,"Restaurants, Tacos, Mexican"
5942,gaft1_eyhPt3_zTgTJk8wA,Decatur,3.0,"Mexican, Restaurants"
5969,JHYOusJBXe4wW33oJoEtzw,Waltham,3.0,"Restaurants, Mexican, Bars, Nightlife"
5999,hYsWixoOK718LpVsw0WLSQ,Westerville,4.0,"Mexican, Restaurants"
6054,3MQV2-3rD06slDijwNT4dg,Orlando,3.0,"Restaurants, Tex-Mex, Fast Food, Breakfast & Brunch, Mexican, Tacos"
6071,F6AaT6EbPPJAIVpiw4wR9A,Portland,3.0,"Mexican, Restaurants"
6144,9sy73_kHKsD7D8W0wegYEg,Columbus,4.5,"Restaurants, Mexican"
6239,-byor9CcKFbc4ZMT1SD3IA,Orlando,3.0,"Restaurants, Mexican"
6339,ps5uyZwxwIf3X0AOiV4MzA,Vancouver,1.5,"Restaurants, Tex-Mex, Tacos, Mexican, Breakfast & Brunch, Fast Food"
6341,A--_gxXUMp4caZzQlLPLoA,Boston,3.0,"Cocktail Bars, Seafood, Mexican, Lounges, Restaurants, Bars, Nightlife"
6352,LgQH24NAd13cfT-AqEiQAg,Apopka,3.5,"Breakfast & Brunch, Restaurants, Food, Local Flavor, Mexican"
6403,K_bYrQf2lIm7ZsrJxf5EXg,Clackamas,4.0,"Mexican, Restaurants"
6422,CSnVkP0L1rr7LoyJ9LYA4g,Austin,3.5,"Restaurants, Mexican"
14,gjh0DDU_dD8nmPAyvTKeSw,Columbus,3.5,"Tacos, Mexican, Nightlife, Restaurants, Bars"
107,L0hRA3IQP1nPwPbyW7JmJQ,Portland,3.5,"Food, Food Stands, Restaurants, Food Trucks, Mexican"
141,gXlrgQkkdCc9iESuRlN_Uw,Austin,5.0,"Breakfast & Brunch, Food Trucks, Mexican, Tacos, Food, Restaurants"
211,8xFRSwEsvvD69Vm2NW6lcw,Lake Oswego,3.5,"Mexican, Restaurants"
212,hygmicRjwYTefMqzLHBK3w,Port Coquitlam,2.5,"Event Planning & Services, Food, Restaurants, Tex-Mex, Caterers, Vegan, Mexican, Fast Food, Gluten-Free"
265,ZmPEW8tglil6AGUtm2Svmw,Lake Buena Vista,4.5,"Nightlife, Mexican, Restaurants, Cocktail Bars, Bars"
293,yp-xtmhBes_bt3eY0fen9Q,Winter Park,3.0,"Tex-Mex, Mexican, Restaurants"
313,CKAcpq1WWXCWl0jFtO44bQ,Beverly,2.0,"Restaurants, Fast Food, Mexican"
380,t6jHSIqMScLP9rg_leC1Ew,Orlando,2.5,"Music Venues, Restaurants, Dance Clubs, Food, Colombian, Mexican, Bars, Arts & Entertainment, Latin American, Lounges, Nightlife"
440,Gs8du1_S5-uDCdi4LyAkfg,Portland,5.0,"Restaurants, Food Trucks, Mexican, Food Stands, Food"
448,e8iaAO6ukGxUxhbzHS2LQg,Austin,2.0,"Fast Food, Tacos, Breakfast & Brunch, Burgers, Restaurants, Mexican"
461,I2ykwSoFbO5vQCp-rdfsqw,Austin,2.5,"Mexican, Fast Food, Tacos, Tex-Mex, Breakfast & Brunch, Restaurants"
509,OUZIlIytYIiqPj2RFY2pRQ,Kyle,3.0,"Mexican, Tex-Mex, Bars, Nightlife, Restaurants"
521,SAIXHiySZur4y62otpkcOg,Vancouver,3.5,"Restaurants, Mexican"
524,tBAU_Z45CTtxCNQnAO0gag,Atlanta,2.0,"Mexican, Restaurants, Tex-Mex"
527,9VWaP_2svx5SYdAisNkRYQ,Atlanta,4.5,"Mexican, Restaurants, Spanish, Tapas Bars, Tapas/Small Plates, Bars, Nightlife"
551,ws6ca4Yfpny4O5NaU1Os7g,Columbus,3.5,"Restaurants, Food Stands, Mexican"
569,eVj7ovNTe6QA4uqeHWoPog,Vancouver,3.5,"Mexican, Fast Food, Restaurants"
613,2ajJnC5B5LBfzA8mtpKRkg,Cambridge,3.5,"Breakfast & Brunch, Restaurants, Mexican, Beer, Wine & Spirits, Food, Diners"
625,Vdq8llf2DtvMrxQSDVWb4w,Vancouver,3.0,"Specialty Food, Food, Mexican, Restaurants"
690,3cMUjsYs5Kx2ejT7DRUWgg,Orlando,4.5,"Mexican, Restaurants"
692,mvYuC8IGwE6wg1iDFXbS5w,Atlanta,4.5,"Burgers, Fast Food, Soul Food, Restaurants, Cafeteria, Mexican, American (New), Tacos, Cafes"
738,A2FbL9YMYozb1Yj4XDG3VA,Bee Cave,5.0,"Restaurants, Food Trucks, Food, Mexican"
799,4HF1-isiiwUrlC9NogaRBQ,Austin,3.5,"Restaurants, American (Traditional), American (New), Food Stands, Tacos, Food Trucks, Food, Mexican"
916,TQwG32pULPj47233oleERQ,Orlando,3.5,"Restaurants, Mexican, Tex-Mex"
950,bqXPhcn6MRcMNLrGvlCUEw,Louisville,3.5,"Mexican, Restaurants, Fast Food"
997,P1P5NDc56I3UIB9BgumliA,Orlando,4.0,"Tex-Mex, Restaurants, Mexican"
1033,NlZWZorD4qtbwAwPW5jPAw,Burlington,3.5,"Bars, Cajun/Creole, Nightlife, Mexican, Tex-Mex, Cafes, Restaurants"
1065,-S2JPNrZw6Y4OZmx1x93Og,Austin,4.0,"Mexican, Restaurants"
1095,F2l6FkgbnrZsl7-k35W9xA,Austin,3.5,"Nightlife, Food, Mexican, Bars, Restaurants, Southern"
1133,TMRu_SiJJfJco5GGla5ZFQ,Portland,3.0,"Mexican, Restaurants"
1157,YJoupkRy1EjpRy1BwzvXhg,Austin texas,4.5,"Mexican, Tacos, Restaurants, Food, Food Trucks, Burgers"
1217,8fBugqJYpk5uL81aV46TDA,Austin,4.0,"Food, Food Stands, Food Trucks, Mexican, Restaurants"
1219,JvpXIOgSCVDQ-JoFCaDsvQ,Boston,3.0,"Bars, Mexican, Nightlife, Restaurants"
1269,dPhQU4EXmkoD7AkRktPSIw,Portland,2.5,"Restaurants, Mexican"
1308,KlTa0xwa2sw3XFk2MLdCAg,Columbus,4.0,"Restaurants, Food Stands, Mexican"
1344,PvFISxCM3jK_gZL4ag2_fg,Vancouver,2.5,"Sandwiches, Mexican, Salad, Restaurants, Ice Cream & Frozen Yogurt, Fast Food, Vegetarian, Juice Bars & Smoothies, Food"
1394,5NsdznaNSUmH2O0vuo65Pw,Boston,4.5,"Specialty Food, Bakeries, Food, British, Vegetarian, Italian, Cafes, Mexican, Caterers, Cocktail Bars, Pubs, Vegan, Restaurants, Nightlife, Event Planning & Services, Bars, Soup, Salad"
1416,Os9pXHbYIT2CbyV8vIBY3Q,Vancouver,3.5,"Mexican, Restaurants"
1442,l19bUIcJWEMSzCXhDM4zdw,Austin,4.0,"Mexican, Restaurants"
1488,62quAW2Be4axCuOz9jkS0Q,Atlanta,3.5,"Sports Bars, Mexican, Nightlife, Restaurants, Bars, Tex-Mex"
1551,O6rQLsHmnVexTX4_xkN-wg,Portland,4.0,"Mexican, Restaurants"
1582,F_HGHvp8iggHeLuYTrNT3Q,Columbus,2.5,"Tacos, Restaurants, Tex-Mex, Mexican, Fast Food"
1643,LCEwyX1TYgswKPBhbA8kvA,Dripping Springs,3.5,"Restaurants, Mexican"
1777,8FDt0a8jrJE8ClZuum8lUw,Austin,4.0,"Restaurants, Mexican"
1780,xZ__W3zI7N0tiNOCUrcb-w,Portland,4.0,"Restaurants, Mexican"
1921,YeSD8Bbn5MEyjDbtEBAx0A,Austin,2.5,"Mexican, Restaurants"
1929,tvNAYdsvXUym1yWZRm4BXQ,Boston,4.0,"Restaurants, Caterers, Event Planning & Services, Mexican"
1949,M5uPbOQKi_FxCsxK0Bfzow,Vancouver,3.5,"Mexican, Restaurants, Fast Food"
1998,36EXXW2JGF2JwhVmoQzSVQ,Burnaby,3.0,"Fast Food, Restaurants, Mexican, Food Court"
2025,kykj13LKPYJKPRDRPax5oA,Vancouver,4.5,"Mexican, Food Stands, Restaurants, Food Trucks, Food, Tacos"
2061,2OWyDideA7wke6bx1Y4jJg,Happy Valley,4.5,"Mexican, Restaurants, Food Trucks, Food"
2080,szDWhZlydugi_udTQCG8Mg,Columbus,4.0,"Tacos, Mexican, Bars, American (New), Restaurants, Nightlife, Tex-Mex"
2141,u8ycU6EvOxCI7lQU5gpsgw,Hapeville,3.5,"Mexican, Restaurants"
2278,aOW-OJWLm-ukWxH1J8yyOw,Kissimmee,3.0,"Bars, Nightlife, Restaurants, Mexican"
2314,8fRuh5u49y-M4Pd11fJsVw,Austin,3.0,"Mexican, Tex-Mex, Restaurants"
2405,dR0okeaa7oyFW-SEyxJOdg,Manchaca,4.5,"Mexican, Restaurants, Tex-Mex"
2419,tHv6_4DKOV8sZnlvTrCN9Q,Austin,4.0,"Food Trucks, Restaurants, Mexican, Food"
2465,DMWrLvyFKOnU-9C17GTyFA,Bee Cave,3.5,"Beer, Wine & Spirits, Restaurants, Food, Wine Bars, Mexican, Tex-Mex, Bars, Nightlife"
2476,PceDd3uYY5VNBeI_zB2RBA,Austin,4.0,"Mexican, Sandwiches, Pizza, Salad, Restaurants, Soup, American (New)"
2573,cZzN8lIgiHacCnjrtI7cHw,Austin,4.0,"Food, Mexican, Desserts, Ice Cream & Frozen Yogurt, Restaurants, Food Stands, Juice Bars & Smoothies"
2605,m_pwhGDpSbvTi2WV1OpDIg,Clermont,3.5,"Sandwiches, Beer, Wine & Spirits, Restaurants, Tapas/Small Plates, Food, Burgers, Fast Food, Mexican"
2617,MhDUoY95abhY6VXSXsWW7w,Beaverton,3.0,"Restaurants, Ethnic Food, Food, Specialty Food, Mexican"
2638,AUp6lLrVKBLe67M_A0eGxw,Everett,4.0,"Restaurants, Mexican"
2649,rwIW4sPOZMebxryybUp5_w,Lexington,4.0,"Creperies, Breakfast & Brunch, Modern European, Restaurants, Cafes, Desserts, Mexican, Food, Tacos, French"
2714,nTqfSrpF05ODKyngKDd4kw,Louisville,3.5,"Restaurants, Food, Salad, Mexican, Juice Bars & Smoothies"
2802,ypBAmta3G0uf5cs9AkA-QQ,Doraville,3.5,"Mexican, Restaurants, Seafood, Desserts, Food"
2803,lLM-tgAgtvggdGatB-KDeg,Austin,4.5,"Mexican, Desserts, Food, Fruits & Veggies, Ice Cream & Frozen Yogurt, Restaurants, Specialty Food"
2828,FTcqO7j-A6Z3NVEs_Or6-g,Port Moody,2.5,"Restaurants, Mexican"
2942,i2GeAZUceFBR6ERfQl8IwQ,Grove City,2.0,"Mexican, Restaurants, Fast Food"
2959,_H63TVv7JmpEgY-X6D-H8Q,Boston,4.0,"Restaurants, Bars, Mexican, Nightlife, Tacos, New Mexican Cuisine, Latin American"
2997,KWekrf9C_trwDvk3DCr1Mw,Vancouver,3.0,"Restaurants, Mexican"
3013,8GdIIGgqFK7HcOhmuHOUBA,Boulder,4.0,"Bars, Nightlife, Mexican, Restaurants"
3053,F3astsOu1gp5HtK5SumQTg,Atlanta,3.5,"Mexican, Restaurants, Tacos, American (New)"
3114,0upa5-LK2t3vGA5fpxI3Cg,Austin,3.0,"Bars, Honduran, Mexican, Nightlife, Latin American, Sports Bars, Restaurants"
3195,RW70UReNksnNdZVM52K3oA,Atlanta,3.5,"Cuban, Latin American, Mexican, Restaurants"
3204,B8YfBTVXvD7wZBgukBTung,Portland,4.0,"Mexican, Restaurants, Food, Food Trucks"
3210,OvfeSj9IPZPsyub5uTNe1w,Arlington,3.5,"Mexican, Restaurants, Tex-Mex, Latin American"
3236,XTA1qU0ai4UAMJWAAKHUtg,Boulder,4.0,"Food Trucks, Restaurants, Latin American, Mexican, Food, Tacos"
3264,LiEz1GBLKwYBW7n4H9YxzQ,Burnaby,3.0,"Mexican, Fast Food, Tex-Mex, Restaurants"
3288,SojeKJdtq-4rdtYDhj_C1w,Plain City,4.5,"Mexican, Tacos, Restaurants, Latin American, Caterers, Event Planning & Services"
3337,OkL_ll0enD5oollDi6E10w,Austin,4.0,"Event Planning & Services, Restaurants, Caterers, Mexican"
3369,bhbkiomi48ZYika1h0GU7g,Austin,5.0,"Mexican, Tacos, Restaurants, Barbeque"
3408,ioTETSXgFmHQjBfqJjwc_Q,Vancouver,3.0,"Gluten-Free, Mexican, Restaurants"
3464,ve_0fic5bqTUkEZctZm9JQ,Brighton,3.0,"Italian, Mexican, Restaurants"
3478,mZLubU2cIDX57Vm7ntjQJA,Portland,3.0,"Mexican, Restaurants, Fast Food"
3489,PVXvty0n6UzXM_2ELEJCjQ,Vancouver,3.5,"Latin American, Mexican, Salvadoran, Restaurants"
3548,YV_2_VW0P6eqjQToMdiktA,Portland,4.0,"Restaurants, Mexican, Food Trucks, Food"
3561,_q8qaWooRLxAo6JryZwXuQ,Atlanta,5.0,"Restaurants, Food, Specialty Food, Meat Shops, Mexican, International Grocery, Ethnic Grocery"
3622,G2Rpb1ee6fKNk2ogPgnrlw,Newton,4.5,"Mexican, Restaurants"
3666,pKXtSuabMA63tYCk1UMR-g,Austin,4.5,"Seafood, American (New), Restaurants, Cajun/Creole, Food, Mexican, Food Stands"
3763,ips9ksy_znD4GOYQ_h-T9A,Orlando,2.5,"Restaurants, Mexican"
3769,MYOoXQYWazQ2vX9LL1IWOw,Austin,2.0,"Mexican, Restaurants, Tacos, Food, Fast Food, Tex-Mex, Breakfast & Brunch"
3798,okWMFFl3q-bRh9ohaiqAlQ,Vancouver,3.0,"Mexican, Restaurants, Latin American"
3866,gdhr2B6Fe934MZq3c5pa8g,Vancouver,5.0,"Spanish, Food, Tacos, Food Stands, Food Trucks, Restaurants, Mexican"
3877,m8g7EyLdNx5UHVHX6brkUQ,Austin,4.5,"Restaurants, Hawaiian, Street Vendors, Food Stands, Tacos, Food Trucks, Mexican, Food"
3928,8L0sixcpqz9JRhIH2eboIw,Orlando,2.5,"Fast Food, Restaurants, Mexican"
4134,YIPzFF0CVgMCcly67VHgjw,Atlanta,4.0,"Desserts, Restaurants, Mexican, Bars, Nightlife, Ice Cream & Frozen Yogurt, Food"
4135,voOlJVlrI6SnM6gTn3TbCg,Buda,3.0,"Bars, Sports Bars, Restaurants, Nightlife, Mexican, Tex-Mex"
4157,K2k3pcyxJg2iYLZAaugtAA,Portland,4.0,"Mexican, Restaurants"
4297,rn2Ka8dII-WH6hXG82F1GA,Austin,4.5,"Restaurants, Mexican, Food, Food Trucks, Pizza"
4341,hOgZvJfn-Zjp2QWk-OFGpQ,Brookhaven,3.5,"Restaurants, Cocktail Bars, Bars, Nightlife, Mexican"
4443,7VKbFmiJ8kxQ_9E5g4cszg,Orlando,2.0,"Restaurants, Fast Food, Mexican"
4473,kJCTyUI0zT8rqv3qaxYuiA,Austin,4.5,"Food Trucks, Tacos, Restaurants, Mexican, Food"
4481,aco4zyts6am244zri9yrfQ,Portland,1.5,"Restaurants, Tacos, Mexican, Fast Food, Breakfast & Brunch"
4554,huzuaW5FqfbvW1l0EYHigg,Chelsea,4.0,"Mexican, Restaurants"
4570,c1oT8wUfbgwxE2zH2VRZBg,Portland,5.0,"Vegan, Street Vendors, Restaurants, Mexican, Food, Tacos"
4577,h1iFMZB3x55GCCxTBogyfg,Natick,3.0,"Mexican, Restaurants"
4658,--_nBudPOb1lNRgKfjLtrw,Columbus,4.0,"Mexican, Gastropubs, Restaurants"
4698,dCT2_M8_CJ2cxK0yHCXHlA,Quincy,3.0,"Mexican, Nightlife, Bars, Restaurants"
4710,arKnK3vj1xa1nigl1uHVAQ,Boston,3.0,"Restaurants, Mexican"
4737,ixoQOb7D1wWVB_m_6sGaHw,Saint Cloud,1.5,"Mexican, Fast Food, Tex-Mex, Restaurants"
4796,TRl6gC51LgG-_44TGmt7jw,Newton Highlands,2.5,"Caterers, Mexican, Restaurants, Event Planning & Services, Fast Food"
4804,sZFPJw4O1lyizWmRHhhqfQ,Vancouver,2.0,"Mexican, Restaurants"
4813,KSHvKY3zHxiPEg7kbClk1A,Austin,2.5,"Restaurants, Mexican, Tex-Mex, Tacos, Food, Breakfast & Brunch, Fast Food"
4941,CdNU-9vezpGA6ZL0z4WCrQ,Burlington,3.0,"Restaurants, Nightlife, Bars, Mexican, Salad"
